sigma_pS_tube,sigma_aS,sigma_eff,config,r_fm,V_MeV
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),10.0,0.3925696538747161
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),10.174634027476063,0.3790302785455424
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),10.352317759307377,0.3659613966560755
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),10.53310445370937,0.3533468341477146
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),10.717048298967104,0.34117096986256
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),10.904204429677526,0.329418716707778
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),11.094628943275218,0.31807550345661184
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),11.288378916846883,0.30712725717125977
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),11.48551242423938,0.2965603862210173
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),11.68608855346651,0.2863617638784035
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),11.890167424419898,0.27651871247098825
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),12.097810206889013,0.26701898807573343
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),12.309079138896019,0.2578507657292448
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),12.524037545350732,0.2490026251450672
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),12.742749857031335,0.24046353691278455
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),12.965281629896676,0.23222284916960234
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),13.191699564735716,0.22427027472349437
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),13.422071527160119,0.21659587861540786
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),13.656466567946095,0.20919006610324686
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),13.894954943731374,0.20204357105626514
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),14.137608138073599,0.19514744474327017
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),14.38449888287663,0.18849304500258768
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),14.635701180190798,0.1820720257803714
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),14.891290324394086,0.17587632702679912
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),15.15134292476053,0.16989816493287435
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),15.415936928422719,0.1641300225021496
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),15.685151643735479,0.1585646404430463
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),15.95906776404731,0.15319500837017586
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),16.23776739188721,0.14801435630624837
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),16.5213340635737,0.1430161464734283
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),16.80985277425364,0.1381940653636775
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),17.103410003378396,0.13354201607921823
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),17.40209374062485,0.12905411093447583
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),17.70599351226898,0.12472466430926943
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),18.015200408020238,0.12054818574551973
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),18.329807108324356,0.11651937328088025
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),18.64990791214296,0.11263310700633156
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),18.975598765218503,0.10888444284614707
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),19.306977288832496,0.10526860654840675
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),19.644142809066267,0.10178098788105672
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),19.987196386572506,0.09841713502419225
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),20.336240846866723,0.09517274915583585
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),20.6913808111479,0.09204367922075107
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),21.05272272765707,0.08902591687774475
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),21.42037490358383,0.08611559161931837
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),21.794447537529855,0.08330896605821181
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),22.17505275253932,0.08060243137379075
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),22.56230462970633,0.07799250291418502
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),22.956319242369098,0.07547581594940311
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),23.357214690901213,0.07304912156632781
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),23.76511113811073,0.07070928270763943
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),24.180130845257207,0.06845327034238835
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),24.60239820869775,0.06627815976958118
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),25.032039797173255,0.06418112704659507
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),25.4691843897454,0.062159445539919034
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),25.913963014396572,0.0602104825936749
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),26.366508987303583,0.058331696310915504
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),26.826957952797247,0.05652063244656347
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),27.295447924020074,0.05477492140425966
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),27.772119324293552,0.053092275337121464
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),28.25711502920827,0.05147048534740861
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),28.7505804094488,0.0499074187810038
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),29.25266337436645,0.048401016614661785
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),29.76351441631316,0.046949290932843724
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),30.283286655749457,0.04555032249049873
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),30.812135887140023,0.044202258358382096
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),31.350220625651122,0.04290330964863642
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),31.897702154663214,0.041651749320635645
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),32.45474457411329,0.04044591005890652
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),33.02151484968176,0.039284182223354946
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),33.59818286283781,0.038165011872479226
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),34.184921461759274,0.03708689885115746
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),34.7819065131413,0.036048394945055406
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),35.38931695490988,0.035048102098471645
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),36.0073348498562,0.034084670691299834
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),36.63614544020716,0.033156797877381905
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),37.27593720314938,0.032263225977658294
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),37.926901907322495,0.031402740929252104
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),38.58923467029903,0.030574170786621835
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),39.26313401706835,0.029776384275464807
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),39.9488019395417,0.02900828939505118
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),40.64644395709628,0.028268832067396943
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),41.35626917817706,0.027556994835322257
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),42.07849036297403,0.02687179560189179
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),42.81332398719391,0.02621228641601192
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),43.56099030694608,0.02557755229668146
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),44.32171342476086,0.024966710099533884
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),45.095721356761445,0.024378907421123586
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),45.883246101008446,0.023813321541638288
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),46.6845237070379,0.023269158402854373
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),47.499794346614124,0.02274565162019826
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),48.32930238571752,0.022242061532551816
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),49.17329645779016,0.021757674279115236
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),50.03202953826004,0.021291800911967584
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),50.905759020366816,0.0208437765375038
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),51.794746792312075,0.02041295948743027
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),52.699259315756564,0.019998730517500007
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),53.61956770568817,0.01960049203557901
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),54.555947811685144,0.019217667353359502
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),55.50868030059805,0.01884969996649488
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),56.47805074067551,0.01849605285792677
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),57.46434968715974,0.018156207824631565
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),58.467872769375894,0.017829664828468594
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),59.48892077934331,0.017515941369538268
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),60.527799761933494,0.01721457187932174
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),61.584821106602604,0.016925107136557926
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),62.66030164072656,0.016647113701765193
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),63.75456372456507,0.016380173371999263
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),64.86793534788508,0.016123882654255794
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),66.00075022827095,0.0158778522556986
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),67.15334791115141,0.015641706593441995
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),68.32607387157398,0.015415083319339828
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),69.51927961775606,0.015197632862054888
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),70.73332279644438,0.014989017985499231
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),71.96856730011514,0.014788913359097933
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),73.22538337604533,0.014597005148061726
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),74.50414773728909,0.014412990612981957
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),75.8052436755926,0.014236577726251198
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),77.12906117627992,0.014067484799625163
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),78.47599703514607,0.01390544012610917
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),79.84645497739086,0.013750181632985914
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),81.24084577862966,0.01360145654803091
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),82.65958738801812,0.013459021075505007
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),84.10310505352605,0.01332264008533457
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),85.57183144940002,0.013192086810022374
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),87.06620680585127,0.013067142556792533
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),88.58667904100822,0.012947596424055519
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),90.13370389517429,0.012833245030833496
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),91.70774506742931,0.012723892256417457
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),93.30927435461663,0.01261934898502659
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),94.9387717927582,0.012519432864110058
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),96.59672580093833,0.012423968066968882
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),98.2836333277002,0.012332785066064389
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pp (R64),100.0,0.01224572041223837
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.1,2483.8145592284986
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.10174634027476069,2422.6462965296146
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.10352317759307386,2362.722479015711
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.1053310445370937,2304.0232063536273
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.10717048298967109,2246.5288755220013
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.10904204429677526,2190.2201734086348
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.11094628943275221,2135.078069530339
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.11288378916846889,2081.0838088787973
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.1148551242423938,2028.2189048961436
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.11686088553466514,1976.465132584196
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.11890167424419897,1925.8045217514618
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.12097810206889013,1876.219350402193
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.12309079138896024,1827.6921382719365
-0.06683417085427143,0.12156601005025139,-0.5368001322453104,pn (R64),0.1252403754535073,1780.2056405141093
