mass_MeV,substrate,kind,closure,n1,n2,n3,n4,n5,tube_dim,sigma_eff
1.723568e-07,"Ma(d4,d5)",2D,closed,0,0,0,-5,10,d4,0.0507
1.723568e-07,"Ma(d4,d5)",2D,closed,0,0,0,5,-10,d4,0.0507
1.734792e-07,"Ma(d4,d5)",2D,closed,0,0,0,-4,-16,d4,0.0507
1.734792e-07,"Ma(d4,d5)",2D,closed,0,0,0,4,16,d4,0.0507
1.757391e-07,"Ma(d4,d5)",2D,closed,0,0,0,-4,16,d4,0.0507
1.757391e-07,"Ma(d4,d5)",2D,closed,0,0,0,4,-16,d4,0.0507
1.801087e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,-3,d5,0.0507
1.801087e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,3,d5,0.0507
1.801207e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,-6,d5,0.0507
1.801207e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,6,d5,0.0507
1.808052e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,-2,d5,0.0507
1.808052e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,2,d5,0.0507
1.818469e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,-1,d5,0.0507
1.818469e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,1,d5,0.0507
1.832279e-07,Ma(d4),1D,closed,0,0,0,-6,0,,
1.832279e-07,Ma(d4),1D,closed,0,0,0,6,0,,
1.832279e-07,"Ma(d2,d4)",2D,closed,0,-12,0,-6,0,d4,2.0000
1.832279e-07,"Ma(d2,d4)",2D,closed,0,12,0,6,0,d4,2.0000
1.849406e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,1,d5,0.0507
1.849406e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,-1,d5,0.0507
1.869760e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,2,d5,0.0507
1.869760e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,-2,d5,0.0507
1.885341e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,-6,d4,0.0507
1.885341e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,6,d4,0.0507
1.893235e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,3,d5,0.0507
1.893235e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,-3,d5,0.0507
1.897077e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,6,d4,0.0507
1.897077e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,-6,d4,0.0507
1.911460e-07,"Ma(d4,d5)",2D,closed,0,0,0,-5,-15,d4,0.0507
1.911460e-07,"Ma(d4,d5)",2D,closed,0,0,0,5,15,d4,0.0507
1.935501e-07,"Ma(d4,d5)",2D,closed,0,0,0,-5,15,d4,0.0507
1.935501e-07,"Ma(d4,d5)",2D,closed,0,0,0,5,-15,d4,0.0507
1.968560e-07,"Ma(d4,d5)",2D,closed,0,0,0,-4,-20,d4,0.0507
1.968560e-07,"Ma(d4,d5)",2D,closed,0,0,0,4,20,d4,0.0507
1.981211e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,6,d5,0.0507
1.981211e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,-6,d5,0.0507
1.993459e-07,"Ma(d4,d5)",2D,closed,0,0,0,-4,20,d4,0.0507
1.993459e-07,"Ma(d4,d5)",2D,closed,0,0,0,4,-20,d4,0.0507
2.046706e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,-12,d4,0.0507
2.046706e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,12,d4,0.0507
2.068282e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,12,d4,0.0507
2.068282e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,-12,d4,0.0507
2.101409e-07,"Ma(d4,d5)",2D,closed,0,0,0,-7,-7,d5,0.0507
2.101409e-07,"Ma(d4,d5)",2D,closed,0,0,0,7,7,d5,0.0507
2.123608e-07,"Ma(d4,d5)",2D,closed,0,0,0,-7,-1,d5,0.0507
2.123608e-07,"Ma(d4,d5)",2D,closed,0,0,0,7,1,d5,0.0507
2.137659e-07,"Ma(d2,d4)",2D,closed,0,-14,0,-7,0,d4,2.0000
2.137659e-07,Ma(d4),1D,closed,0,0,0,-7,0,,
2.137659e-07,Ma(d4),1D,closed,0,0,0,7,0,,
2.137659e-07,"Ma(d2,d4)",2D,closed,0,14,0,7,0,d4,2.0000
2.154553e-07,"Ma(d4,d5)",2D,closed,0,0,0,-7,1,d5,0.0507
2.154553e-07,"Ma(d4,d5)",2D,closed,0,0,0,7,-1,d5,0.0507
2.168490e-07,"Ma(d4,d5)",2D,closed,0,0,0,-5,-20,d4,0.0507
2.168490e-07,"Ma(d4,d5)",2D,closed,0,0,0,5,20,d4,0.0507
2.196739e-07,"Ma(d4,d5)",2D,closed,0,0,0,-5,20,d4,0.0507
2.196739e-07,"Ma(d4,d5)",2D,closed,0,0,0,5,-20,d4,0.0507
2.199564e-07,"Ma(d4,d5)",2D,closed,0,0,0,-7,-7,d4,0.0507
2.199564e-07,"Ma(d4,d5)",2D,closed,0,0,0,7,7,d4,0.0507
2.213257e-07,"Ma(d4,d5)",2D,closed,0,0,0,-7,7,d4,0.0507
2.213257e-07,"Ma(d4,d5)",2D,closed,0,0,0,7,-7,d4,0.0507
2.293752e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,-18,d4,0.0507
2.293752e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,18,d4,0.0507
2.311413e-07,"Ma(d4,d5)",2D,closed,0,0,0,-7,7,d5,0.0507
2.311413e-07,"Ma(d4,d5)",2D,closed,0,0,0,7,-7,d5,0.0507
2.322601e-07,"Ma(d4,d5)",2D,closed,0,0,0,-6,18,d4,0.0507
2.322601e-07,"Ma(d4,d5)",2D,closed,0,0,0,6,-18,d4,0.0507
2.387824e-07,"Ma(d4,d5)",2D,closed,0,0,0,-7,-14,d4,0.0507
2.387824e-07,"Ma(d4,d5)",2D,closed,0,0,0,7,14,d4,0.0507
2.401450e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,-4,d5,0.0507
2.401450e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,4,d5,0.0507
2.401610e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,-8,d5,0.0507
2.401610e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,8,d5,0.0507
2.412996e-07,"Ma(d4,d5)",2D,closed,0,0,0,-7,14,d4,0.0507
2.412996e-07,"Ma(d4,d5)",2D,closed,0,0,0,7,-14,d4,0.0507
2.417109e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,-2,d5,0.0507
2.417109e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,2,d5,0.0507
2.428808e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,-1,d5,0.0507
2.428808e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,1,d5,0.0507
2.443038e-07,"Ma(d2,d4)",2D,closed,0,-16,0,-8,0,d4,2.0000
2.443038e-07,Ma(d4),1D,closed,0,0,0,-8,0,,
2.443038e-07,Ma(d4),1D,closed,0,0,0,8,0,,
2.443038e-07,"Ma(d2,d4)",2D,closed,0,16,0,8,0,d4,2.0000
2.459757e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,1,d5,0.0507
2.459757e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,-1,d5,0.0507
2.478915e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,2,d5,0.0507
2.478915e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,-2,d5,0.0507
2.513788e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,-8,d4,0.0507
2.513788e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,8,d4,0.0507
2.524314e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,4,d5,0.0507
2.524314e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,-4,d5,0.0507
2.529436e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,8,d4,0.0507
2.529436e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,-8,d4,0.0507
2.641615e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,8,d5,0.0507
2.641615e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,-8,d5,0.0507
2.701811e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,-9,d5,0.0507
2.701811e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,9,d5,0.0507
2.712078e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,-3,d5,0.0507
2.712078e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,3,d5,0.0507
2.728942e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,-16,d4,0.0507
2.728942e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,16,d4,0.0507
2.734048e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,-1,d5,0.0507
2.734048e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,1,d5,0.0507
2.748418e-07,"Ma(d2,d4)",2D,closed,0,-18,0,-9,0,d4,2.0000
2.748418e-07,Ma(d4),1D,closed,0,0,0,-9,0,,
2.748418e-07,Ma(d4),1D,closed,0,0,0,9,0,,
2.748418e-07,"Ma(d2,d4)",2D,closed,0,18,0,9,0,d4,2.0000
2.757709e-07,"Ma(d4,d5)",2D,closed,0,0,0,-8,16,d4,0.0507
2.757709e-07,"Ma(d4,d5)",2D,closed,0,0,0,8,-16,d4,0.0507
2.765001e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,1,d5,0.0507
2.765001e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,-1,d5,0.0507
2.804640e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,3,d5,0.0507
2.804640e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,-3,d5,0.0507
2.828011e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,-9,d4,0.0507
2.828011e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,9,d4,0.0507
2.845616e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,9,d4,0.0507
2.845616e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,-9,d4,0.0507
2.971817e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,9,d5,0.0507
2.971817e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,-9,d5,0.0507
3.001812e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,-5,d5,0.0507
3.001812e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,5,d5,0.0507
3.002012e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,-10,d5,0.0507
3.002012e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,10,d5,0.0507
3.026853e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,-2,d5,0.0507
3.026853e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,2,d5,0.0507
3.039316e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,-1,d5,0.0507
3.039316e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,1,d5,0.0507
3.053798e-07,"Ma(d2,d4)",2D,closed,0,-20,0,-10,0,d4,2.0000
3.053798e-07,"Ma(d2,d4)",2D,closed,0,20,0,10,0,d4,2.0000
3.053798e-07,Ma(d4),1D,closed,0,0,0,-10,0,,
3.053798e-07,Ma(d4),1D,closed,0,0,0,10,0,,
3.070059e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,-18,d4,0.0507
3.070059e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,18,d4,0.0507
3.070271e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,1,d5,0.0507
3.070271e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,-1,d5,0.0507
3.088703e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,2,d5,0.0507
3.088703e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,-2,d5,0.0507
3.102423e-07,"Ma(d4,d5)",2D,closed,0,0,0,-9,18,d4,0.0507
3.102423e-07,"Ma(d4,d5)",2D,closed,0,0,0,9,-18,d4,0.0507
3.142235e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,-10,d4,0.0507
3.142235e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,10,d4,0.0507
3.155392e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,5,d5,0.0507
3.155392e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,-5,d5,0.0507
3.161795e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,10,d4,0.0507
3.161795e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,-10,d4,0.0507
3.302019e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,10,d5,0.0507
3.302019e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,-10,d5,0.0507
3.302214e-07,"Ma(d4,d5)",2D,closed,0,0,0,-11,-11,d5,0.0507
3.302214e-07,"Ma(d4,d5)",2D,closed,0,0,0,11,11,d5,0.0507
3.344604e-07,"Ma(d4,d5)",2D,closed,0,0,0,-11,-1,d5,0.0507
3.344604e-07,"Ma(d4,d5)",2D,closed,0,0,0,11,1,d5,0.0507
3.359178e-07,Ma(d4),1D,closed,0,0,0,-11,0,,
3.359178e-07,Ma(d4),1D,closed,0,0,0,11,0,,
3.375561e-07,"Ma(d4,d5)",2D,closed,0,0,0,-11,1,d5,0.0507
3.375561e-07,"Ma(d4,d5)",2D,closed,0,0,0,11,-1,d5,0.0507
3.411177e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,-20,d4,0.0507
3.411177e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,20,d4,0.0507
3.447137e-07,"Ma(d4,d5)",2D,closed,0,0,0,-10,20,d4,0.0507
3.447137e-07,"Ma(d4,d5)",2D,closed,0,0,0,10,-20,d4,0.0507
3.456458e-07,"Ma(d4,d5)",2D,closed,0,0,0,-11,-11,d4,0.0507
3.456458e-07,"Ma(d4,d5)",2D,closed,0,0,0,11,11,d4,0.0507
3.477975e-07,"Ma(d4,d5)",2D,closed,0,0,0,-11,11,d4,0.0507
3.477975e-07,"Ma(d4,d5)",2D,closed,0,0,0,11,-11,d4,0.0507
3.602174e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,-6,d5,0.0507
3.602174e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,6,d5,0.0507
3.602415e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,-12,d5,0.0507
3.602415e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,12,d5,0.0507
3.616104e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,-4,d5,0.0507
3.616104e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,4,d5,0.0507
3.625664e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,-3,d5,0.0507
3.625664e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,3,d5,0.0507
3.632220e-07,"Ma(d4,d5)",2D,closed,0,0,0,-11,11,d5,0.0507
3.632220e-07,"Ma(d4,d5)",2D,closed,0,0,0,11,-11,d5,0.0507
3.636937e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,-2,d5,0.0507
3.636937e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,2,d5,0.0507
3.649908e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,-1,d5,0.0507
3.649908e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,1,d5,0.0507
3.664558e-07,Ma(d4),1D,closed,0,0,0,-12,0,,
3.664558e-07,Ma(d4),1D,closed,0,0,0,12,0,,
3.680866e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,1,d5,0.0507
3.680866e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,-1,d5,0.0507
3.698812e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,2,d5,0.0507
3.698812e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,-2,d5,0.0507
3.718372e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,3,d5,0.0507
3.718372e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,-3,d5,0.0507
3.739519e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,4,d5,0.0507
3.739519e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,-4,d5,0.0507
3.770681e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,-12,d4,0.0507
3.770681e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,12,d4,0.0507
3.786471e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,6,d5,0.0507
3.786471e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,-6,d5,0.0507
3.794154e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,12,d4,0.0507
3.794154e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,-12,d4,0.0507
3.902616e-07,"Ma(d4,d5)",2D,closed,0,0,0,-13,-13,d5,0.0507
3.902616e-07,"Ma(d4,d5)",2D,closed,0,0,0,13,13,d5,0.0507
3.955223e-07,"Ma(d4,d5)",2D,closed,0,0,0,-13,-1,d5,0.0507
3.955223e-07,"Ma(d4,d5)",2D,closed,0,0,0,13,1,d5,0.0507
3.962422e-07,"Ma(d4,d5)",2D,closed,0,0,0,-12,12,d5,0.0507
3.962422e-07,"Ma(d4,d5)",2D,closed,0,0,0,12,-12,d5,0.0507
3.969937e-07,Ma(d4),1D,closed,0,0,0,-13,0,,
3.969937e-07,Ma(d4),1D,closed,0,0,0,13,0,,
3.986183e-07,"Ma(d4,d5)",2D,closed,0,0,0,-13,1,d5,0.0507
3.986183e-07,"Ma(d4,d5)",2D,closed,0,0,0,13,-1,d5,0.0507
4.084905e-07,"Ma(d4,d5)",2D,closed,0,0,0,-13,-13,d4,0.0507
4.084905e-07,"Ma(d4,d5)",2D,closed,0,0,0,13,13,d4,0.0507
4.110334e-07,"Ma(d4,d5)",2D,closed,0,0,0,-13,13,d4,0.0507
4.110334e-07,"Ma(d4,d5)",2D,closed,0,0,0,13,-13,d4,0.0507
4.202537e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,-7,d5,0.0507
4.202537e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,7,d5,0.0507
4.202817e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,-14,d5,0.0507
4.202817e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,14,d5,0.0507
4.247216e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,-2,d5,0.0507
4.247216e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,2,d5,0.0507
4.260548e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,-1,d5,0.0507
4.260548e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,1,d5,0.0507
4.275317e-07,Ma(d4),1D,closed,0,0,0,-14,0,,
4.275317e-07,Ma(d4),1D,closed,0,0,0,14,0,,
4.291508e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,1,d5,0.0507
4.291508e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,-1,d5,0.0507
4.292624e-07,"Ma(d4,d5)",2D,closed,0,0,0,-13,13,d5,0.0507
4.292624e-07,"Ma(d4,d5)",2D,closed,0,0,0,13,-13,d5,0.0507
4.309106e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,2,d5,0.0507
4.309106e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,-2,d5,0.0507
4.399128e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,-14,d4,0.0507
4.399128e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,14,d4,0.0507
4.417549e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,7,d5,0.0507
4.417549e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,-7,d5,0.0507
4.426514e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,14,d4,0.0507
4.426514e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,-14,d4,0.0507
4.503019e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,-15,d5,0.0507
4.503019e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,15,d5,0.0507
4.520130e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,-5,d5,0.0507
4.520130e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,5,d5,0.0507
4.540279e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,-3,d5,0.0507
4.540279e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,3,d5,0.0507
4.565880e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,-1,d5,0.0507
4.565880e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,1,d5,0.0507
4.580697e-07,Ma(d4),1D,closed,0,0,0,-15,0,,
4.580697e-07,Ma(d4),1D,closed,0,0,0,15,0,,
4.596841e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,1,d5,0.0507
4.596841e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,-1,d5,0.0507
4.622826e-07,"Ma(d4,d5)",2D,closed,0,0,0,-14,14,d5,0.0507
4.622826e-07,"Ma(d4,d5)",2D,closed,0,0,0,14,-14,d5,0.0507
4.633055e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,3,d5,0.0507
4.633055e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,-3,d5,0.0507
4.674399e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,5,d5,0.0507
4.674399e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,-5,d5,0.0507
4.713352e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,-15,d4,0.0507
4.713352e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,15,d4,0.0507
4.742693e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,15,d4,0.0507
4.742693e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,-15,d4,0.0507
4.802899e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,-8,d5,0.0507
4.802899e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,8,d5,0.0507
4.803220e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,-16,d5,0.0507
4.803220e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,16,d5,0.0507
4.834219e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,-4,d5,0.0507
4.834219e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,4,d5,0.0507
4.857615e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,-2,d5,0.0507
4.857615e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,2,d5,0.0507
4.871218e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,-1,d5,0.0507
4.871218e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,1,d5,0.0507
4.886077e-07,Ma(d4),1D,closed,0,0,0,-16,0,,
4.886077e-07,Ma(d4),1D,closed,0,0,0,16,0,,
4.902180e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,1,d5,0.0507
4.902180e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,-1,d5,0.0507
4.919515e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,2,d5,0.0507
4.919515e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,-2,d5,0.0507
4.953028e-07,"Ma(d4,d5)",2D,closed,0,0,0,-15,15,d5,0.0507
4.953028e-07,"Ma(d4,d5)",2D,closed,0,0,0,15,-15,d5,0.0507
4.957829e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,4,d5,0.0507
4.957829e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,-4,d5,0.0507
5.027575e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,-16,d4,0.0507
5.027575e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,16,d4,0.0507
5.048627e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,8,d5,0.0507
5.048627e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,-8,d5,0.0507
5.058873e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,16,d4,0.0507
5.058873e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,-16,d4,0.0507
5.103421e-07,"Ma(d4,d5)",2D,closed,0,0,0,-17,-17,d5,0.0507
5.103421e-07,"Ma(d4,d5)",2D,closed,0,0,0,17,17,d5,0.0507
5.176561e-07,"Ma(d4,d5)",2D,closed,0,0,0,-17,-1,d5,0.0507
5.176561e-07,"Ma(d4,d5)",2D,closed,0,0,0,17,1,d5,0.0507
5.191457e-07,Ma(d4),1D,closed,0,0,0,-17,0,,
5.191457e-07,Ma(d4),1D,closed,0,0,0,17,0,,
5.207523e-07,"Ma(d4,d5)",2D,closed,0,0,0,-17,1,d5,0.0507
5.207523e-07,"Ma(d4,d5)",2D,closed,0,0,0,17,-1,d5,0.0507
5.283230e-07,"Ma(d4,d5)",2D,closed,0,0,0,-16,16,d5,0.0507
5.283230e-07,"Ma(d4,d5)",2D,closed,0,0,0,16,-16,d5,0.0507
5.341799e-07,"Ma(d4,d5)",2D,closed,0,0,0,-17,-17,d4,0.0507
5.341799e-07,"Ma(d4,d5)",2D,closed,0,0,0,17,17,d4,0.0507
5.375052e-07,"Ma(d4,d5)",2D,closed,0,0,0,-17,17,d4,0.0507
5.375052e-07,"Ma(d4,d5)",2D,closed,0,0,0,17,-17,d4,0.0507
5.403262e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,-9,d5,0.0507
5.403262e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,9,d5,0.0507
5.403622e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,-18,d5,0.0507
5.403622e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,18,d5,0.0507
5.424156e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,-6,d5,0.0507
5.424156e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,6,d5,0.0507
5.455406e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,-3,d5,0.0507
5.455406e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,3,d5,0.0507
5.468095e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,-2,d5,0.0507
5.468095e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,2,d5,0.0507
5.481908e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,-1,d5,0.0507
5.481908e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,1,d5,0.0507
5.496836e-07,Ma(d4),1D,closed,0,0,0,-18,0,,
5.496836e-07,Ma(d4),1D,closed,0,0,0,18,0,,
5.512871e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,1,d5,0.0507
5.512871e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,-1,d5,0.0507
5.530001e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,2,d5,0.0507
5.530001e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,-2,d5,0.0507
5.548219e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,3,d5,0.0507
5.548219e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,-3,d5,0.0507
5.609279e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,6,d5,0.0507
5.609279e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,-6,d5,0.0507
5.613432e-07,"Ma(d4,d5)",2D,closed,0,0,0,-17,17,d5,0.0507
5.613432e-07,"Ma(d4,d5)",2D,closed,0,0,0,17,-17,d5,0.0507
5.656022e-07,"Ma(d4,d5)",2D,closed,0,0,0,-18,-18,d4,0.0507
5.656022e-07,"Ma(d4,d5)",2D,closed,0,0,0,18,18,d4,0.0507
